frame_idx,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,label
42,420.3905,174.9882,2059.0,547.224,128.2401,2059.0,630.784,108.1314,1996.0,648.5216,-84.1894,1952.0,438.3981,-60.4326,2004.0,422.7242,143.5223,2087.0,317.1162,16.2594,2276.0,278.2586,-6.0861,2353.0,612.7398,-163.9157,1959.0,597.4119,-258.5173,1930.0,513.3941,-459.57,1920.0,473.4685,-145.7268,2015.0,300.2324,-252.4225,2059.0,180.433,-360.3738,1295.0,421.2061,203.9266,2015.0,403.7018,201.7013,2059.0,492.0881,236.1348,2011.0,-1.0,-1.0,-1.0,2
43,436.2692,149.1392,2071.0,545.0978,117.7634,2051.0,629.2549,94.4682,1981.0,659.5469,-91.1699,1966.0,451.0349,-91.5409,1974.0,410.6697,141.8164,2112.0,318.2465,9.0138,2311.0,282.1207,-54.9595,2322.0,603.9633,-165.5573,1941.0,596.4388,-243.7485,1937.0,0.0,-0.0,0.0,457.7254,-140.8813,1948.0,298.625,-247.1764,2071.0,180.9818,-359.395,1284.0,420.47,189.0559,1996.0,403.7018,185.0056,2059.0,496.3333,226.8012,2015.0,-1.0,-1.0,-1.0,2
44,434.584,148.5631,2063.0,537.3982,114.214,2047.0,632.749,88.5318,1992.0,0.0,-0.0,0.0,444.635,-104.3461,1974.0,397.332,140.9468,2151.0,308.7371,8.9553,2296.0,-1.0,-1.0,-1.0,599.5787,-165.2161,1937.0,597.4289,-247.8367,1920.0,376.6194,-337.3735,1400.0,459.3702,-150.899,1955.0,297.4714,-246.2216,2063.0,283.4535,-549.839,2011.0,436.6695,183.954,2011.0,408.6211,179.0202,2067.0,500.5914,223.9771,2019.0,-1.0,-1.0,-1.0,2
45,438.7773,142.1469,2067.0,541.5987,105.0698,2063.0,635.0203,85.1729,1989.0,474.1428,-68.4711,1380.0,443.5245,-112.8532,1955.0,397.332,137.4585,2151.0,315.4923,8.9358,2291.0,-1.0,-1.0,-1.0,602.7187,-162.0748,1937.0,605.502,-241.1059,1916.0,373.2803,-343.2014,1396.0,460.1734,-146.9729,1945.0,300.3553,-245.2305,2083.0,292.2126,-538.1753,2004.0,445.7833,177.1667,2008.0,407.0396,168.3099,2059.0,514.4549,222.4518,2035.0,-1.0,-1.0,-1.0,2
46,442.9836,139.0633,2071.0,537.2108,108.2053,2059.0,635.0203,88.3985,1989.0,465.925,-67.9253,1369.0,445.3394,-113.315,1963.0,395.493,134.5307,2160.0,329.9611,-2.1592,2238.0,-1.0,-1.0,-1.0,597.4119,-158.3592,1930.0,598.3519,-243.8307,1913.0,377.9644,-345.414,1405.0,459.227,-140.3751,1941.0,297.4714,-242.8759,2063.0,290.5501,-541.1293,2015.0,446.4493,174.1701,2011.0,408.6211,165.6117,2067.0,518.4998,224.2009,2051.0,-1.0,-1.0,-1.0,2
47,448.0649,136.2289,2079.0,537.2108,108.2053,2059.0,638.5322,88.8874,2000.0,468.3074,-66.0412,1376.0,444.4319,-106.7301,1959.0,393.6248,131.5737,2169.0,328.4867,-9.376,2228.0,-1.0,-1.0,-1.0,600.5406,-152.0993,1930.0,605.8586,-243.7485,1937.0,358.3206,-338.3835,1324.0,456.5078,-145.6672,1970.0,298.0482,-243.3469,2067.0,283.4846,-540.7237,1966.0,450.0013,172.2686,2027.0,409.4118,162.5736,2071.0,518.7714,222.8891,2039.0,-1.0,-1.0,-1.0,2
48,441.3246,139.6005,2079.0,528.2218,115.1067,2063.0,635.0203,91.6241,1989.0,659.8239,-90.3352,1948.0,441.9364,-112.4491,1948.0,390.8282,135.3404,2173.0,312.1873,-13.2166,2267.0,-1.0,-1.0,-1.0,600.8169,-149.8184,1941.0,602.7308,-245.6152,1927.0,344.6693,-346.1616,1289.0,456.229,-155.2214,2011.0,297.4714,-246.2216,2063.0,182.5322,-364.5741,1295.0,450.0013,175.5558,2027.0,407.6232,166.5732,2079.0,525.8953,225.9499,2067.0,-1.0,-1.0,-1.0,2
49,446.406,140.1377,2087.0,523.8599,111.5444,2059.0,637.2552,91.9466,1996.0,466.7543,-66.1371,1378.0,444.11,-111.4101,1930.0,391.7275,135.6518,2178.0,312.1873,-16.8931,2267.0,-1.0,-1.0,-1.0,596.4388,-146.3684,1937.0,599.6071,-245.6152,1927.0,346.541,-339.6344,1296.0,451.2379,-150.2977,1989.0,298.0482,-250.0511,2067.0,182.3503,-357.9955,1279.0,450.0013,172.2686,2027.0,406.0546,169.2908,2071.0,522.5446,225.9499,2067.0,-1.0,-1.0,-1.0,2
50,448.0649,136.2289,2079.0,526.1735,117.993,2055.0,635.9781,91.7623,1992.0,463.0283,-65.6092,1367.0,445.7208,-111.8141,1937.0,390.8282,135.3404,2173.0,315.8622,-9.5402,2267.0,249.9552,-48.4903,2374.0,601.7852,-146.1417,1934.0,602.7187,-250.0311,1937.0,345.5033,-344.8992,1300.0,455.8456,-149.6932,1981.0,298.0482,-253.4032,2067.0,183.0632,-359.395,1284.0,450.0013,172.2686,2027.0,410.2026,166.2527,2075.0,562.2759,240.0512,2196.0,-1.0,-1.0,-1.0,2
51,443.0229,136.7532,2087.0,527.1977,118.2227,2059.0,635.0203,91.6241,1989.0,465.3994,-68.1734,1374.0,446.0081,-112.68,1952.0,392.7175,138.2892,2164.0,345.8293,-9.1656,2178.0,-1.0,-1.0,-1.0,601.7852,-149.2781,1934.0,593.0784,-247.3204,1916.0,360.7475,-340.5536,1341.0,459.0569,-149.6932,1981.0,298.625,-253.8936,2071.0,183.2058,-363.8428,1285.0,450.0013,172.2686,2027.0,407.8303,168.6369,2063.0,522.8422,224.6381,2055.0,-1.0,-1.0,-1.0,2
52,454.9093,130.4823,2095.0,536.1672,114.6604,2055.0,638.5322,92.1308,2000.0,462.3509,-67.7269,1365.0,444.4087,-96.5046,1945.0,395.493,138.0336,2160.0,321.5104,8.8968,2281.0,-1.0,-1.0,-1.0,607.1098,-152.9662,1941.0,590.9116,-249.5127,1909.0,367.7419,-340.5057,1367.0,461.3347,-149.3909,1977.0,298.0482,-250.0511,2067.0,185.9146,-369.2225,1304.0,459.276,166.675,2039.0,412.769,159.215,2071.0,530.2702,219.6699,2071.0,-1.0,-1.0,-1.0,2
53,443.8392,139.3319,2075.0,541.5987,115.1067,2063.0,635.9781,91.7623,1992.0,464.7219,-68.0742,1372.0,456.0805,-102.6017,1941.0,404.3057,133.9701,2151.0,383.8138,-22.8236,2134.0,359.2797,-87.0418,1945.0,599.5787,-155.7923,1937.0,600.5406,-255.3874,1930.0,352.096,-338.8349,1301.0,459.7013,-148.862,1970.0,298.0482,-246.699,2067.0,183.3779,-370.483,1301.0,449.7092,170.9088,2011.0,412.769,172.6494,2071.0,522.0768,216.2757,2039.0,-1.0,-1.0,-1.0,2
54,437.9282,148.5631,2063.0,537.2108,111.5444,2059.0,635.0203,91.6241,1989.0,464.3832,-68.0246,1371.0,452.3367,-100.0175,1952.0,403.2413,131.2704,2164.0,369.9766,-26.2843,2134.0,302.4099,-84.0291,2196.0,601.7852,-155.551,1934.0,600.5406,-258.5173,1930.0,344.6693,-348.2521,1289.0,456.201,-147.7285,1955.0,297.4714,-242.8759,2063.0,180.5723,-362.7538,1296.0,443.1894,174.1701,2011.0,414.3635,176.6879,2079.0,515.7184,221.5773,2027.0,-1.0,-1.0,-1.0,2
55,435.3809,154.3512,2051.0,542.6488,111.9778,2067.0,635.0203,91.6241,1989.0,468.3074,-68.2727,1376.0,453.8675,-109.1217,1945.0,411.205,131.5737,2169.0,376.8952,-33.2059,2134.0,339.3933,-87.9494,2205.0,604.9203,-155.551,1934.0,599.5787,-256.3137,1937.0,359.1055,-337.1056,1319.0,461.8295,-147.5018,1952.0,297.4714,-242.8759,2063.0,276.5206,-558.7881,2008.0,440.8045,174.5165,2015.0,414.3635,180.0595,2079.0,516.7361,222.0146,2031.0,-1.0,-1.0,-1.0,2
56,432.8987,154.6523,2055.0,536.1672,114.6604,2055.0,637.2552,91.9466,1996.0,0.0,-0.0,0.0,448.252,-109.29,1948.0,398.9945,134.5307,2160.0,372.9239,-47.4238,2151.0,324.3936,-144.4386,2043.0,599.5787,-155.7923,1937.0,599.5787,-256.3137,1937.0,364.5302,-338.014,1331.0,455.8456,-149.6932,1981.0,298.625,-243.8178,2071.0,179.0223,-368.09,1300.0,435.1495,183.3137,2004.0,414.3635,183.4311,2079.0,510.1514,225.3083,2031.0,-1.0,-1.0,-1.0,2
57,434.584,151.9087,2063.0,536.1672,114.6604,2055.0,638.5322,88.8874,2000.0,0.0,-0.0,0.0,449.8627,-116.0237,1955.0,391.9916,131.0277,2160.0,330.7569,-12.9368,2219.0,-1.0,-1.0,-1.0,599.5787,-162.0748,1937.0,601.4529,-253.1379,1913.0,354.2049,-334.6151,1301.0,457.4348,-149.1643,1974.0,298.625,-237.1006,2071.0,278.661,-550.0749,2000.0,434.281,179.7043,2000.0,405.2704,182.3723,2067.0,508.8555,222.8891,2039.0,-1.0,-1.0,-1.0,2
58,431.2135,154.0502,2047.0,534.9103,118.4524,2063.0,638.5322,88.8874,2000.0,0.0,-0.0,0.0,453.0319,-112.8532,1955.0,383.3845,140.9468,2151.0,319.5371,-9.5402,2267.0,275.7752,-47.6325,2332.0,594.2833,-158.3592,1930.0,599.6071,-264.3656,1927.0,-1.0,-1.0,-1.0,455.8456,-149.6932,1981.0,299.2017,-237.5585,2075.0,280.1936,-553.1003,2011.0,433.4124,179.3449,1996.0,402.9176,177.9809,2055.0,505.8608,221.5773,2027.0,-1.0,-1.0,-1.0,2
59,427.8956,158.6,2063.0,535.9474,118.682,2067.0,639.8093,98.815,2004.0,0.0,-0.0,0.0,449.1724,-112.68,1952.0,383.3845,140.9468,2151.0,352.8906,-26.8263,2178.0,363.2151,-73.3694,2095.0,595.515,-158.6874,1934.0,598.3519,-246.9331,1913.0,-1.0,-1.0,-1.0,463.1447,-153.1692,2027.0,299.2017,-240.9236,2075.0,181.6865,-362.8849,1289.0,436.0181,186.936,2008.0,402.6975,182.7252,2071.0,511.1561,225.7521,2035.0,-1.0,-1.0,-1.0,2
60,419.4834,172.6494,2071.0,540.3417,122.2703,2071.0,640.0548,102.6252,2015.0,664.343,-84.1894,1952.0,453.0319,-97.0008,1955.0,424.3289,139.5053,2129.0,473.1982,-32.2256,2071.0,365.5856,-71.2705,1945.0,610.2562,-152.9662,1941.0,596.4833,-248.7403,1927.0,-1.0,-1.0,-1.0,477.8897,-148.5597,1966.0,296.8946,-239.0659,2059.0,180.433,-364.5741,1295.0,424.5507,198.9584,2031.0,398.8085,197.5915,2051.0,507.8573,229.0523,2035.0,-1.0,-1.0,-1.0,2
61,416.1262,179.3666,2071.0,537.2108,124.901,2059.0,635.5243,105.6827,2011.0,663.5498,-78.1374,1959.0,455.501,-93.6863,1952.0,414.9476,146.7544,2134.0,374.4843,-19.5987,2160.0,320.209,-69.7839,2196.0,611.5138,-150.1272,1945.0,592.1498,-243.8307,1913.0,-1.0,-1.0,-1.0,477.032,-150.2977,1989.0,298.625,-240.4592,2071.0,181.1227,-357.591,1285.0,426.2229,203.0488,2039.0,397.0264,211.7188,2059.0,498.9396,229.5025,2039.0,-1.0,-1.0,-1.0,2
62,414.3635,176.6879,2079.0,540.5486,124.901,2059.0,634.7796,106.1032,2019.0,668.5332,-74.8074,1955.0,448.252,-90.3352,1948.0,419.1911,143.5623,2138.0,417.5524,-29.2015,2095.0,348.3821,-67.836,1937.0,602.7187,-158.9335,1937.0,597.4289,-244.723,1920.0,374.8293,-340.4971,1385.0,476.4281,-151.1289,2000.0,297.4714,-239.5303,2063.0,182.3503,-357.9955,1279.0,425.3868,205.9507,2035.0,397.7977,212.1301,2063.0,501.2597,229.0523,2035.0,-1.0,-1.0,-1.0,2
63,417.7336,169.9448,2079.0,538.4483,124.4157,2051.0,641.3254,102.8289,2019.0,666.7254,-81.3144,1959.0,447.8349,-94.7422,1974.0,412.0442,141.2089,2155.0,394.2969,-29.4942,2116.0,313.6597,-59.2075,2200.0,597.4119,-167.749,1930.0,598.6501,-252.7803,1934.0,-1.0,-1.0,-1.0,474.1323,-161.181,2004.0,298.625,-240.4592,2071.0,183.0632,-359.395,1284.0,430.2862,198.5666,2027.0,399.3403,206.2355,2071.0,505.5502,229.5025,2039.0,-1.0,-1.0,-1.0,2
64,427.8441,166.5732,2079.0,531.5661,125.1436,2063.0,637.8313,102.2687,2008.0,671.2689,-81.4804,1963.0,446.02,-94.3582,1966.0,403.0583,142.9781,2182.0,330.7569,-23.7326,2219.0,287.0948,-53.7761,2272.0,595.515,-164.9603,1934.0,595.2508,-250.0355,1913.0,370.2693,-339.1358,1344.0,462.0244,-176.7176,2112.0,296.8946,-239.0659,2059.0,181.269,-368.3731,1301.0,431.0053,197.3911,2015.0,396.2551,201.3095,2055.0,509.8538,229.9527,2043.0,-1.0,-1.0,-1.0,2
65,424.4739,166.5732,2079.0,537.2108,124.901,2059.0,642.0442,99.1601,2011.0,664.343,-84.1894,1952.0,446.02,-97.5465,1966.0,403.0583,142.9781,2182.0,309.1928,-16.9303,2272.0,-1.0,-1.0,-1.0,594.2833,-164.6191,1930.0,604.9203,-246.5074,1934.0,374.3479,-338.8835,1343.0,466.4838,-163.2112,2071.0,298.0482,-239.9947,2067.0,183.8008,-371.3373,1304.0,438.5821,189.4496,2035.0,401.1419,195.4019,2063.0,508.8555,229.5025,2039.0,-1.0,-1.0,-1.0,2
66,425.2906,163.5156,2083.0,536.9846,118.9117,2071.0,643.3212,89.554,2015.0,655.8566,-90.6598,1955.0,448.5155,-98.0923,1977.0,397.8733,135.3404,2173.0,316.5589,-9.5612,2272.0,-1.0,-1.0,-1.0,593.3596,-164.3632,1927.0,595.2452,-245.1053,1923.0,373.233,-337.8742,1339.0,469.5424,-165.283,2055.0,299.2017,-240.9236,2075.0,184.6315,-366.6742,1295.0,437.72,185.7835,2031.0,402.6975,189.4424,2071.0,508.8555,229.5025,2039.0,-1.0,-1.0,-1.0,2
67,423.6572,162.8876,2075.0,540.5486,118.2227,2059.0,643.3212,92.8218,2015.0,458.0497,-65.8492,1372.0,445.3394,-103.7646,1963.0,394.3508,138.8644,2173.0,324.2918,-20.1794,2224.0,367.154,-98.4534,2200.0,593.3596,-164.3632,1927.0,599.6071,-248.7403,1927.0,368.6163,-337.6218,1338.0,469.5424,-165.283,2055.0,298.0482,-239.9947,2067.0,180.851,-363.3136,1298.0,437.72,182.4897,2031.0,399.3403,189.4424,2071.0,508.8555,229.5025,2039.0,-1.0,-1.0,-1.0,2
68,417.7336,166.5732,2079.0,538.2545,121.798,2063.0,643.3212,92.8218,2015.0,647.1927,-96.6534,1948.0,448.5155,-101.2985,1977.0,389.2095,138.2892,2164.0,346.5421,-30.7347,2205.0,364.9845,-97.8717,2187.0,593.3596,-161.2381,1927.0,603.6692,-249.1275,1930.0,365.8996,-339.2838,1336.0,465.5829,-162.896,2067.0,297.4714,-239.5303,2063.0,182.2503,-359.8172,1293.0,432.7165,188.3325,2023.0,399.3403,192.801,2071.0,503.5667,228.6021,2031.0,-1.0,-1.0,-1.0,2
69,421.914,166.8937,2083.0,545.7992,122.7426,2079.0,641.0864,92.4993,2008.0,649.5184,-97.0008,1955.0,448.5155,-101.2985,1977.0,388.4901,138.0336,2160.0,348.6874,-30.6093,2196.0,360.6129,-101.1865,2182.0,597.4119,-152.0993,1930.0,594.3165,-247.8367,1920.0,368.6384,-339.6405,1346.0,453.7335,-147.8855,2000.0,297.4714,-236.1847,2063.0,182.778,-358.8352,1282.0,431.0053,187.5877,2015.0,401.6542,193.9182,2083.0,503.5667,228.6021,2031.0,-1.0,-1.0,-1.0,2
70,417.8629,175.3281,2063.0,528.4741,124.4157,2051.0,643.3212,99.3574,2015.0,647.1927,-96.6534,1948.0,449.1724,-106.3488,1952.0,389.2095,138.2892,2164.0,363.4825,-44.4869,2178.0,348.8269,-87.5967,2031.0,599.5787,-149.5097,1937.0,602.3961,-247.3204,1916.0,359.0527,-337.1871,1311.0,459.276,-150.7692,2039.0,296.3179,-235.2688,2055.0,182.2077,-355.643,1278.0,431.1353,205.5459,2031.0,400.1116,209.9989,2075.0,495.0245,227.7016,2023.0,-1.0,-1.0,-1.0,2
71,425.3745,168.9638,2067.0,538.2545,125.1436,2063.0,643.3212,102.6252,2015.0,453.5,-67.7269,1365.0,453.0319,-103.3417,1955.0,395.2581,139.1839,2178.0,357.6381,-33.6727,2164.0,293.026,-63.717,2233.0,594.2833,-145.8394,1930.0,604.597,-248.2239,1923.0,352.8437,-348.0415,1296.0,461.9789,-151.6565,2051.0,298.625,-240.4592,2071.0,278.1036,-552.2118,1996.0,431.8609,194.5086,2019.0,399.5863,197.9768,2055.0,500.5914,227.2514,2019.0,-1.0,-1.0,-1.0,2
72,423.7282,171.649,2059.0,541.5987,125.1436,2063.0,644.5983,99.5546,2019.0,642.1931,-96.8519,1952.0,449.8627,-100.1712,1955.0,397.8733,138.8644,2173.0,336.5804,-16.4683,2210.0,280.8369,-53.9891,2281.0,601.7852,-152.4145,1934.0,608.9986,-246.8898,1937.0,357.472,-335.5722,1313.0,456.766,-146.7763,1985.0,299.2017,-240.9236,2075.0,180.1543,-364.011,1293.0,436.8579,195.2793,2027.0,403.7018,198.3622,2059.0,502.8661,226.8012,2015.0,-1.0,-1.0,-1.0,2
73,422.0238,165.6117,2067.0,538.2545,125.1436,2063.0,638.5322,101.8612,2000.0,648.5216,-93.6863,1952.0,449.8627,-100.1712,1955.0,394.3508,138.8644,2173.0,312.8759,-9.5612,2272.0,-1.0,-1.0,-1.0,596.4833,-148.7378,1927.0,606.7978,-245.9976,1930.0,365.52,-337.1056,1319.0,458.8035,-148.477,2008.0,299.7785,-241.388,2079.0,281.9031,-550.0749,2000.0,434.2717,194.1233,2015.0,401.9197,199.1329,2067.0,507.1372,227.2514,2019.0,-1.0,-1.0,-1.0,2
74,422.0238,165.6117,2067.0,541.5987,125.1436,2063.0,643.3212,105.893,2015.0,648.5216,-90.5207,1952.0,449.207,-100.7349,1966.0,399.5212,135.9009,2182.0,354.3488,-19.8437,2187.0,-1.0,-1.0,-1.0,601.7852,-146.1417,1934.0,598.3624,-251.3425,1923.0,368.6163,-335.452,1338.0,461.6059,-147.2939,1992.0,298.0482,-239.9947,2067.0,181.8275,-358.9824,1290.0,435.9958,194.894,2023.0,400.3641,198.3622,2059.0,507.1372,227.2514,2019.0,-1.0,-1.0,-1.0,2
75,422.905,161.3176,2055.0,540.3417,125.6289,2071.0,641.0864,105.5251,2008.0,654.8502,-93.6863,1952.0,453.9588,-100.3762,1959.0,406.7492,138.2892,2164.0,362.4634,-23.0054,2151.0,370.3618,-86.6838,1937.0,602.055,-146.9729,1945.0,600.8169,-253.6952,1941.0,360.4221,-336.3389,1316.0,460.9107,-143.8465,1989.0,298.625,-240.4592,2071.0,183.776,-362.8849,1289.0,439.9294,187.2153,2011.0,405.2704,199.1329,2067.0,526.6131,228.6021,2031.0,-1.0,-1.0,-1.0,2
76,423.7473,160.3756,2043.0,533.8731,124.901,2059.0,644.5983,106.1032,2019.0,459.2674,-65.7052,1369.0,453.9588,-103.5532,1959.0,410.2571,138.2892,2164.0,376.4108,-23.0054,2151.0,356.5089,-80.1106,1930.0,601.7852,-149.2781,1934.0,596.4388,-256.3137,1937.0,352.0269,-340.9451,1293.0,459.7013,-142.4724,1970.0,299.2017,-240.9236,2075.0,180.433,-362.4739,1295.0,440.7651,186.1913,2000.0,400.5648,196.8208,2043.0,534.2479,229.0523,2035.0,-1.0,-1.0,-1.0,2
77,422.0818,161.0036,2051.0,535.9474,125.3863,2067.0,643.3212,105.893,2015.0,462.4979,-68.0742,1372.0,453.8675,-105.9674,1945.0,405.0575,134.2193,2155.0,377.6017,-40.2026,2138.0,355.2159,-79.8201,1923.0,599.5787,-143.2271,1937.0,597.6704,-259.9908,1941.0,350.9379,-344.0712,1289.0,460.2176,-141.3985,2000.0,298.0482,-239.9947,2067.0,180.1543,-361.9141,1293.0,434.2416,188.014,1985.0,401.5043,195.6647,2031.0,527.8181,227.7016,2023.0,-1.0,-1.0,-1.0,2
78,429.5282,160.0616,2039.0,534.9103,125.1436,2063.0,648.564,102.4214,2011.0,463.8463,-68.2727,1376.0,455.501,-109.5144,1952.0,405.9974,134.5307,2160.0,358.5486,-37.646,2191.0,367.4814,-107.1722,2160.0,588.0261,-142.7095,1930.0,599.5787,-259.455,1937.0,353.3882,-346.4736,1298.0,447.3373,-145.7268,2015.0,293.602,-241.8525,2083.0,179.16,-364.1534,1301.0,443.8949,188.014,1985.0,402.2951,189.4496,2035.0,530.0474,227.2514,2019.0,-1.0,-1.0,-1.0,2
79,430.3709,160.3756,2043.0,537.2108,124.901,2059.0,645.3041,102.4214,2011.0,468.3074,-68.2727,1376.0,456.201,-109.6827,1955.0,409.4988,138.0336,2160.0,363.1374,-30.0378,2155.0,363.6491,-102.1609,2059.0,592.3799,-143.0052,1934.0,597.4119,-258.5173,1930.0,352.0269,-338.8482,1293.0,448.1438,-141.6813,2004.0,293.0382,-241.388,2079.0,178.0583,-359.8172,1293.0,443.0004,187.6351,1981.0,404.6673,190.5668,2047.0,525.7309,233.3367,2015.0,-1.0,-1.0,-1.0,2
80,441.2724,161.9456,2063.0,540.5486,124.901,2059.0,648.564,99.1601,2011.0,471.3704,-68.7192,1385.0,455.501,-109.5144,1952.0,407.689,138.6088,2169.0,354.3488,-23.3904,2187.0,-1.0,-1.0,-1.0,598.6501,-143.0052,1934.0,587.1121,-264.3656,1927.0,351.7546,-338.5862,1292.0,453.8701,-145.7268,2015.0,291.34,-242.7813,2091.0,274.868,-555.4487,1996.0,448.0137,188.3928,1989.0,403.0858,193.1287,2039.0,528.9973,233.3367,2015.0,-1.0,-1.0,-1.0,2
81,437.0791,161.6316,2059.0,540.3417,125.6289,2071.0,654.4169,99.5546,2019.0,468.4478,-68.62,1383.0,455.501,-115.8456,1952.0,405.85,139.1839,2178.0,376.0122,-33.1281,2129.0,416.3983,-89.1451,1992.0,602.7187,-143.2271,1937.0,591.1547,-258.5173,1930.0,352.8437,-339.6344,1296.0,452.3939,-132.6181,1966.0,293.0382,-241.388,2079.0,178.3337,-364.5741,1295.0,442.1059,187.2562,1977.0,404.4861,195.4019,2063.0,529.9054,231.8958,2031.0,-1.0,-1.0,-1.0,2
82,433.7414,154.9533,2059.0,539.2981,125.3863,2067.0,649.854,102.6252,2015.0,471.2218,-66.1371,1378.0,469.6321,-112.2759,1945.0,404.173,138.6088,2169.0,378.7504,-29.6197,2125.0,412.6356,-88.3396,1974.0,600.8169,-143.5228,1941.0,592.3799,-259.0531,1934.0,351.2101,-338.0621,1290.0,464.0587,-143.5902,2031.0,300.2324,-239.0659,2059.0,181.687,-371.3373,1304.0,445.4603,185.4465,1992.0,404.4861,195.4019,2063.0,541.5987,235.5495,2063.0,-1.0,-1.0,-1.0,2
83,424.5769,154.0502,2047.0,533.8731,124.901,2059.0,646.5876,102.6252,2015.0,681.1857,-92.3756,1992.0,477.6509,-112.68,1952.0,405.85,135.6518,2178.0,379.4634,-26.2227,2129.0,412.6356,-88.3396,1974.0,596.4388,-143.2271,1937.0,587.0189,-259.455,1937.0,354.7494,-335.1295,1303.0,469.5424,-148.6197,2055.0,300.9321,-242.3169,2087.0,180.851,-369.6287,1298.0,439.8836,185.8189,1996.0,400.3641,195.023,2059.0,526.7745,230.5257,2019.0,-1.0,-1.0,-1.0,2
84,429.5675,151.3196,2055.0,534.9103,125.1436,2063.0,645.3041,105.6827,2011.0,684.4148,-89.1451,1992.0,466.4792,-115.4302,1945.0,404.9183,138.8644,2173.0,379.4634,-22.7701,2129.0,-1.0,-1.0,-1.0,592.5963,-143.8186,1945.0,587.1121,-254.9904,1927.0,354.7494,-337.2426,1303.0,469.1919,-147.4625,2039.0,302.9804,-238.6014,2055.0,179.4354,-368.9394,1303.0,445.7833,183.6796,2008.0,401.349,190.5668,2047.0,535.298,232.8092,2039.0,-1.0,-1.0,-1.0,2
85,430.4036,161.6316,2059.0,542.429,129.4858,2079.0,645.3041,105.6827,2011.0,671.8305,-88.3396,1974.0,466.4792,-118.5845,1945.0,408.4409,138.8644,2173.0,350.8036,-5.6568,2187.0,-1.0,-1.0,-1.0,592.3799,-149.2781,1934.0,589.0106,-254.4611,1923.0,367.5455,-338.4605,1350.0,466.9357,-142.459,2015.0,300.2324,-239.0659,2059.0,179.16,-370.483,1301.0,444.8952,186.5636,2004.0,407.8303,192.0563,2063.0,530.949,232.3525,2035.0,-1.0,-1.0,-1.0,2
86,432.9121,169.2908,2071.0,543.6989,128.9875,2071.0,646.5876,105.893,2015.0,661.7225,-87.8473,1963.0,457.1344,-116.2611,1959.0,411.205,145.6438,2169.0,384.5333,-5.53,2138.0,373.8035,-87.4893,1955.0,593.2988,-158.9335,1937.0,581.8669,-250.9504,1920.0,-1.0,-1.0,-1.0,462.7488,-151.9601,2011.0,304.7496,-239.9947,2067.0,182.1094,-365.8248,1292.0,444.8952,196.3135,2004.0,410.9933,203.6606,2079.0,529.9054,235.1895,2031.0,-1.0,-1.0,-1.0,2
87,434.5843,169.9448,2079.0,553.7705,128.9875,2071.0,645.3041,105.6827,2011.0,654.0229,-90.8453,1959.0,451.7036,-113.315,1963.0,414.7211,149.1614,2169.0,325.208,1.4984,2281.0,-1.0,-1.0,-1.0,597.4119,-161.4891,1930.0,584.8975,-252.2575,1930.0,-1.0,-1.0,-1.0,472.4972,-160.6894,2039.0,300.8156,-239.5303,2063.0,182.1094,-361.6342,1292.0,442.2312,198.3685,1992.0,409.4118,199.5183,2071.0,516.9558,237.0742,2019.0,-1.0,-1.0,-1.0,2
88,427.0659,171.649,2059.0,550.4133,125.6289,2071.0,645.3041,105.6827,2011.0,655.8566,-90.6598,1955.0,452.3939,-113.4882,1966.0,413.7651,145.3081,2164.0,312.2332,5.291,2322.0,-1.0,-1.0,-1.0,596.4388,-165.2161,1937.0,594.2833,-245.9976,1930.0,375.9118,-341.4805,1389.0,468.5686,-158.2463,2008.0,300.8156,-239.5303,2063.0,181.1296,-368.09,1300.0,439.8836,195.5298,1996.0,407.0396,198.3622,2059.0,519.1981,239.8723,2015.0,-1.0,-1.0,-1.0,2
89,422.905,171.3156,2055.0,550.4133,125.6289,2071.0,645.3041,105.6827,2011.0,652.6875,-87.4893,1955.0,447.8349,-107.5474,1974.0,411.9634,145.9124,2173.0,306.0173,1.5319,2332.0,-1.0,-1.0,-1.0,599.6071,-164.3632,1927.0,593.3596,-242.4901,1927.0,380.242,-340.857,1405.0,470.2021,-162.0658,2015.0,298.625,-240.4592,2071.0,180.851,-365.4187,1298.0,437.5231,195.9216,2000.0,408.6211,199.1329,2067.0,522.2901,234.7263,2027.0,-1.0,-1.0,-1.0,2
90,427.8956,168.6369,2063.0,550.4133,125.6289,2071.0,646.5876,102.6252,2015.0,647.1927,-93.4943,1948.0,448.5155,-107.7108,1977.0,413.6696,142.9781,2182.0,324.4952,1.4952,2276.0,-1.0,-1.0,-1.0,602.055,-165.8985,1945.0,596.4388,-250.0311,1937.0,384.2494,-340.3718,1403.0,469.1919,-163.9961,2039.0,298.625,-240.4592,2071.0,178.4714,-369.0591,1296.0,440.7651,192.6782,2000.0,407.8303,198.7475,2063.0,521.2594,234.2631,2023.0,-1.0,-1.0,-1.0,2
